Time, Position, Rotation
11:26:09:077,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:10:08,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:11:087,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:12:093,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:13:096,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:14:104,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:15:108,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:16:116,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:17:116,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:18:122,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:19:125,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:20:132,(1.778. 0.861. -0.235),(-0.059. 0.661. 0.055. 0.746)
11:26:21:138,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:22:143,(1.778. 0.861. -0.235),(-0.059. 0.661. 0.055. 0.746)
11:26:23:151,(1.777. 0.860. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:24:15,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:25:16,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:26:164,(1.778. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:27:173,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:28:175,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:29:181,(1.777. 0.861. -0.235),(-0.059. 0.661. 0.055. 0.746)
11:26:30:186,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:31:188,(1.777. 0.860. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:32:196,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:33:202,(1.777. 0.861. -0.235),(-0.059. 0.661. 0.055. 0.746)
11:26:34:209,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:35:215,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:36:22,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:37:223,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:38:231,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:39:232,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:40:238,(1.777. 0.861. -0.235),(-0.059. 0.661. 0.055. 0.746)
11:26:41:245,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:42:251,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:43:254,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:44:266,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
11:26:45:276,(1.777. 0.861. -0.234),(-0.059. 0.661. 0.055. 0.746)
